id,impact.gap,impact.magnitude,impact.significance,location.depth,location.distance,location.full,location.latitude,location.longitude,location.name,time.day,time.epoch,time.full,time.hour,time.minute,time.month,time.second,time.year
ak13841527,0,1.9,56,1.6,0,"7km N of Healy, Alaska",63.928,-148.9664,Alaska,12,1.47103E+12,8/12/2016 14:17,14,17,8,56,2016
ci37444071,91,0.26,1,3.03,0.01021,"22km E of Little Lake, CA",35.9545,-117.66,California,12,1.47103E+12,8/12/2016 14:18,14,18,8,29,2016
us10006dd8,36,5.4,449,46.42,2.468,"8km NW of Ngarangiakambera, Indonesia",-9.6192,119.9425,Indonesia,12,1.47103E+12,8/12/2016 14:20,14,20,8,11,2016
ak13878490,284.3999772,1.6,39,62.2,0,"72km NE of Old Iliamna, Alaska",60.1653,-153.9196,Alaska,12,1.47103E+12,8/12/2016 14:26,14,26,8,47,2016
us10006ddc,165,2.5,96,5,0.124,"27km NNE of Mooreland, Oklahoma",36.6648,-99.0826,Oklahoma,12,1.47103E+12,8/12/2016 14:35,14,35,8,30,2016
ci37444095,43,1.29,26,3.16,0.008858,"22km E of Little Lake, CA",35.9538333,-117.6585,California,12,1.47103E+12,8/12/2016 14:36,14,36,8,52,2016
ak13841629,0,1.1,19,10.5,0,"7km SSW of Fairbanks, Alaska",64.7769,-147.7978,Alaska,12,1.47103E+12,8/12/2016 14:37,14,37,8,38,2016
us10006ddp,24,5.3,432,57.97,4.14,"28km ESE of Namlea, Indonesia",-3.3961,127.3178,Indonesia,12,1.47103E+12,8/12/2016 14:38,14,38,8,42,2016
nc72676136,143,0.55,5,1.82,0.01554,"3km SE of The Geysers, California",38.7589989,-122.7251663,California,12,1.47103E+12,8/12/2016 14:48,14,48,8,58,2016
us10006de9,121,4.2,272,65.66,0.558,"1km NE of Rio Bueno, Chile",-40.3093,-72.9593,Chile,12,1.47103E+12,8/12/2016 14:49,14,49,8,2,2016
uw61193281,198,1.81,50,-0.6,0.7116,"12km WNW of Grand Forks, Canada",49.0763333,-118.5958333,Canada,12,1.47103E+12,8/12/2016 14:54,14,54,8,48,2016
mb80165609,98,1.34,28,-2,0.179,"5km E of Butte, Montana",46.0006667,-112.4658333,Montana,12,1.47103E+12,8/12/2016 15:01,15,1,8,41,2016
us10006deg,0,4.3,284,193.2,0,"121km W of San Antonio de los Cobres, Argentina",-24.187,-67.515,Argentina,12,1.47103E+12,8/12/2016 15:04,15,4,8,51,2016
nc72676141,318,0.29,1,0.35,0.07768,"15km SSE of Mammoth Lakes, California",37.526,-118.8846667,California,12,1.47103E+12,8/12/2016 15:05,15,5,8,52,2016
ci37444143,38,1.8,50,-0.5,0.04755,"4km SE of Home Gardens, CA",33.8485,-117.4883333,California,12,1.47103E+12,8/12/2016 15:18,15,18,8,38,2016
ak13841646,0,2.6,104,0.2,0,"103km NNE of Chignik Lake, Alaska",57.0262,-157.8319,Alaska,12,1.47103E+12,8/12/2016 15:18,15,18,8,41,2016
nc72676151,116,1.57,38,1.62,0.2874,"12km SE of Chester, California",40.2315,-121.1153333,California,12,1.47103E+12,8/12/2016 15:19,15,19,8,0,2016
pr16225011,327.6,2,62,9,0.66385499,"62km N of Road Town, British Virgin Islands",18.9825,-64.616,British Virgin Islands,12,1.47103E+12,8/12/2016 15:29,15,29,8,36,2016
ak13878493,122.3999902,1.8,50,58.5,0,"52km WNW of Chirikof Island, Alaska",56.0323,-156.3842,Alaska,12,1.47103E+12,8/12/2016 15:34,15,34,8,38,2016
ci37444167,21,1.95,58,6.71,0.09275,"12km NW of Big Bear Lake, CA",34.3123333,-117.0151667,California,12,1.47103E+12,8/12/2016 15:37,15,37,8,8,2016
us10006dfc,70,4.2,271,433.16,1.551,"175km W of Chichi-shima, Japan",26.9857,140.4491,Japan,12,1.47103E+12,8/12/2016 15:39,15,39,8,47,2016
ci37444175,150,1.78,49,-0.15,0.0865,"46km NE of Holtville, CA",33.0586667,-114.9865,California,12,1.47103E+12,8/12/2016 15:40,15,40,8,55,2016
ak13841650,0,1.3,26,5.3,0,"11km W of Akutan, Alaska",54.1503,-165.9406,Alaska,12,1.47103E+12,8/12/2016 15:44,15,44,8,19,2016
ci37444199,63,0.92,13,-0.67,0.04516,"14km SSE of Home Gardens, CA",33.7721667,-117.4455,California,12,1.47103E+12,8/12/2016 15:47,15,47,8,50,2016
nc72676161,85,1.48,34,10.69,0.1429,"20km NNE of Upper Lake, California",39.3198333,-122.7873333,California,12,1.47103E+12,8/12/2016 16:00,16,0,8,36,2016
ak13841652,0,1.2,22,3.8,0,"78km SSW of Coldfoot, Alaska",66.577,-150.6133,Alaska,12,1.47103E+12,8/12/2016 16:04,16,4,8,43,2016
nc72676166,88,1.88,54,1.78,0.3044,"14km W of Greenville, California",40.2015,-121.1173333,California,12,1.47103E+12,8/12/2016 16:12,16,12,8,36,2016
nc71015572,236,1.17,21,3.21,0.1612,"8km W of Shingletown, California",40.4826667,-121.984,California,12,1.47103E+12,8/12/2016 16:13,16,13,8,5,2016
ak13878496,165.5999868,1.1,19,10.2,0,"47km WNW of Willow, Alaska",61.8747,-150.9061,Alaska,12,1.47103E+12,8/12/2016 16:16,16,16,8,31,2016
us10006dg1,0,3.9,234,42.1,0,"51km SW of Santa Cruz, Chile",-34.905,-71.825,Chile,12,1.47103E+12,8/12/2016 16:25,16,25,8,2,2016
ak13878497,273.5999781,2.2,74,36.7,0,"44km SE of Adak, Alaska",51.5658,-176.2712,Alaska,12,1.47103E+12,8/12/2016 16:29,16,29,8,31,2016
nc72676176,66,1.78,49,11.26,0.1529,"21km NNE of Upper Lake, California",39.3326667,-122.7986667,California,12,1.47103E+12,8/12/2016 16:29,16,29,8,53,2016
nc72676181,109,0.78,9,5.74,0.02,"7km NE of San Simeon, California",35.6825,-121.1291667,California,12,1.47103E+12,8/12/2016 16:35,16,35,8,32,2016
ismpkansas70201168,159,2.28,80,6.46,0.03012,"11km SSE of Conway Springs, Kansas",37.2901667,-97.6085,Kansas,12,1.47103E+12,8/12/2016 16:39,16,39,8,4,2016
ak13841657,0,1.7,44,67.2,0,"24km NW of Anchor Point, Alaska",59.9031,-152.1906,Alaska,12,1.47103E+12,8/12/2016 16:42,16,42,8,28,2016
nn00555932,141.8,0.4,2,11.2,0.146,"58km SSW of Goldfield, Nevada",37.1967,-117.3903,Nevada,12,1.47103E+12,8/12/2016 16:42,16,42,8,42,2016
nn00555934,224.19,0.4,2,7.5,0.055,"19km NNE of Hawthorne, Nevada",38.6826,-118.526,Nevada,12,1.47103E+12,8/12/2016 16:44,16,44,8,47,2016
us10006dgd,32,5,385,3.59,5.502,North of Svalbard,84.0291,-1.7562,North of Svalbard,12,1.47103E+12,8/12/2016 16:47,16,47,8,31,2016
ak13841660,0,2.6,104,30,0,"109km ENE of Prudhoe Bay, Alaska",70.7787,-145.8338,Alaska,12,1.47104E+12,8/12/2016 16:52,16,52,8,34,2016
ak13841663,0,1.9,56,5.6,0,"54km S of Larsen Bay, Alaska",57.0545,-154.0047,Alaska,12,1.47104E+12,8/12/2016 16:55,16,55,8,29,2016
nc72676191,71,1.82,51,2.37,0.002756,"7km WNW of The Geysers, California",38.8105,-122.8263333,California,12,1.47104E+12,8/12/2016 16:59,16,59,8,48,2016
ak13841667,0,1.7,44,8,0,"44km NW of Valdez, Alaska",61.3905,-146.9751,Alaska,12,1.47104E+12,8/12/2016 17:00,17,0,8,38,2016
nc72676196,67,1.53,36,0.77,0.004329,"5km SE of The Geysers, California",38.7421667,-122.7063333,California,12,1.47104E+12,8/12/2016 17:04,17,4,8,22,2016
ak13841670,0,1.1,19,1,0,"79km NW of Arctic Village, Alaska",68.5202,-147.1397,Alaska,12,1.47104E+12,8/12/2016 17:08,17,8,8,13,2016
ci37444271,139,0.9,12,13.56,0.07771,"22km N of Borrego Springs, CA",33.4508333,-116.3918333,California,12,1.47104E+12,8/12/2016 17:20,17,20,8,40,2016
ak13841671,0,2.8,121,16.8,0,"98km NE of Chernabura Island, Alaska",55.3817,-158.4217,Alaska,12,1.47104E+12,8/12/2016 17:21,17,21,8,41,2016
ak13841672,0,1.4,30,11.8,0,"58km NNE of Badger, Alaska",65.2624,-146.9467,Alaska,12,1.47104E+12,8/12/2016 17:23,17,23,8,41,2016
ak13841674,0,2.2,74,53.8,0,"75km SSW of Unalaska, Alaska",53.2214,-166.8433,Alaska,12,1.47104E+12,8/12/2016 17:28,17,28,8,15,2016
ak13841675,0,1.4,30,33.8,0,"67km NNE of Sutton-Alpine, Alaska",62.3261,-148.2102,Alaska,12,1.47104E+12,8/12/2016 17:31,17,31,8,39,2016
us10006dgq,108,5.2,416,10,5.122,"142km E of Ile Hunter, New Caledonia",-22.6037,173.4191,New Caledonia,12,1.47104E+12,8/12/2016 17:32,17,32,8,57,2016
ci37444279,90,1.06,17,5.19,0.01632,"3km W of Borrego Springs, CA",33.2545,-116.4065,California,12,1.47104E+12,8/12/2016 17:35,17,35,8,36,2016
nc72676206,123,1.13,20,-1.33,0.08324,"24km SSE of Mammoth Lakes, California",37.4615,-118.821,California,12,1.47104E+12,8/12/2016 17:36,17,36,8,29,2016
ci37444287,185,0.85,11,14.51,0.1348,"18km NNE of Borrego Springs, CA",33.4108333,-116.3365,California,12,1.47104E+12,8/12/2016 17:44,17,44,8,51,2016
nn00555981,225.1,1.1,19,0,0.242,"36km SSE of Goldfield, Nevada",37.437,-117.009,Nevada,12,1.47104E+12,8/12/2016 17:52,17,52,8,17,2016
ak13878506,97.19999222,1,15,18.5,0,"87km WNW of Arctic Village, Alaska",68.5352,-147.3435,Alaska,12,1.47104E+12,8/12/2016 17:59,17,59,8,37,2016
ci37444311,122,0.68,7,10.04,0.03761,"22km SSW of La Quinta, CA",33.4876667,-116.4113333,California,12,1.47104E+12,8/12/2016 18:06,18,6,8,34,2016
nc72676221,72,1.11,19,6.5,0.03183,"21km NE of Soledad, California",36.5585,-121.1561667,California,12,1.47104E+12,8/12/2016 18:09,18,9,8,39,2016
nn00555962,196.93,0.9,12,4.4,0.199,"15km ENE of Big Pine, California",37.2051,-118.1259,California,12,1.47104E+12,8/12/2016 18:32,18,32,8,6,2016
pr16225012,334.8,2.2,74,40,0.38627557,"43km NE of Road Town, British Virgin Islands",18.7099,-64.3485,British Virgin Islands,12,1.47104E+12,8/12/2016 18:37,18,37,8,14,2016
pr16225013,316.8,2.7,112,8,0.35483454,"62km W of Rincon, Puerto Rico",18.2586,-67.8305,Puerto Rico,12,1.47104E+12,8/12/2016 19:06,19,6,8,21,2016
ak13841684,0,1.4,30,0,0,"21km NNE of Badger, Alaska",64.9799,-147.3572,Alaska,12,1.47104E+12,8/12/2016 19:06,19,6,8,55,2016
ak13841687,133.1999893,1.1,19,33.2,0,"31km E of Anchorage, Alaska",61.2028,-149.3134,Alaska,12,1.47104E+12,8/12/2016 19:15,19,15,8,46,2016
nc72676231,79,0.63,6,-0.06,0.03275,"11km ENE of Mammoth Lakes, California",37.6698333,-118.8456667,California,12,1.47104E+12,8/12/2016 19:16,19,16,8,30,2016
nn00555975,62.72,1.1,19,3.1,0.178,"37km SSE of Goldfield, Nevada",37.3928,-117.0694,Nevada,12,1.47105E+12,8/12/2016 19:43,19,43,8,28,2016
ak13841688,0,1.3,26,20.9,0,"17km NNW of North Nenana, Alaska",64.7248,-149.2301,Alaska,12,1.47105E+12,8/12/2016 19:47,19,47,8,41,2016
pr16225014,288,2.7,112,46,1.15523346,"127km NNW of San Antonio, Puerto Rico",19.5415,-67.5927,Puerto Rico,12,1.47105E+12,8/12/2016 19:51,19,51,8,53,2016
nc72676236,83,1.01,16,2.9,0.01186,"2km SSE of Cobb, California",38.8028333,-122.7096667,California,12,1.47105E+12,8/12/2016 19:53,19,53,8,52,2016
ak13879090,194.3999844,1.5,35,7.2,0,"44km E of Cape Yakataga, Alaska",60.0116,-141.6315,Alaska,12,1.47105E+12,8/12/2016 20:04,20,4,8,38,2016
us10006dhd,122,4.3,284,10,2.338,"41km SSE of Sary-Tash, Kyrgyzstan",39.3951,73.4613,Kyrgyzstan,12,1.47105E+12,8/12/2016 20:04,20,4,8,59,2016
ci37444359,55,1.51,35,7.63,0.03854,"2km SW of Mira Loma, CA",33.9753333,-117.5313333,California,12,1.47105E+12,8/12/2016 20:09,20,9,8,33,2016
nn00556012,208.37,0.7,8,7.3,0.182,"39km SSE of Goldfield, Nevada",37.3861,-117.0598,Nevada,12,1.47105E+12,8/12/2016 20:14,20,14,8,3,2016
nc72676251,47,1.37,29,1.3,0.01894,"1km N of The Geysers, California",38.791,-122.7588333,California,12,1.47105E+12,8/12/2016 20:16,20,16,8,21,2016
pr16226002,324,3.2,158,5,0.28746089,"31km NE of Road Town, British Virgin Islands",18.6166,-64.3983,British Virgin Islands,12,1.47105E+12,8/12/2016 20:18,20,18,8,45,2016
ci37444383,53,1.33,27,3.01,0.008533,"22km E of Little Lake, CA",35.9533333,-117.6585,California,12,1.47105E+12,8/12/2016 20:20,20,20,8,33,2016
nc72676266,165,0.33,2,2.82,0.01022,"7km E of Mammoth Lakes, California",37.6468333,-118.8843333,California,12,1.47105E+12,8/12/2016 20:21,20,21,8,20,2016
nc72676261,137,2,62,3.32,0.06535,"5km WSW of Tamalpais-Homestead Valley, California",37.8585,-122.5893333,California,12,1.47105E+12,8/12/2016 20:23,20,23,8,35,2016
nn00555983,153.7,1,15,9.3,0.181,"29km SSW of Hawthorne, Nevada",38.2686,-118.7342,Nevada,12,1.47105E+12,8/12/2016 20:24,20,24,8,2,2016
ci37444391,96,0.77,9,11.71,0.0415,"22km SSW of La Quinta, CA",33.4841667,-116.4091667,California,12,1.47105E+12,8/12/2016 20:27,20,27,8,37,2016
nc72676271,65,0.67,7,3.24,0.008528,"7km E of Mammoth Lakes, California",37.6478333,-118.887,California,12,1.47105E+12,8/12/2016 20:30,20,30,8,42,2016
ak13841810,0,1.3,26,16.8,0,"69km ENE of Cantwell, Alaska",63.5145,-147.5866,Alaska,12,1.47105E+12,8/12/2016 20:30,20,30,8,48,2016
ak13841812,0,2.5,96,8.7,0,"115km SE of Cold Bay, Alaska",54.4417,-161.4767,Alaska,12,1.47105E+12,8/12/2016 20:30,20,30,8,58,2016
nc72676276,67,0.76,9,3.35,0.007105,"7km E of Mammoth Lakes, California",37.6461667,-118.8881667,California,12,1.47105E+12,8/12/2016 20:32,20,32,8,1,2016
hv61372936,172,3.07,145,29.56,0.04444,"21km S of Volcano, Hawaii",19.2391667,-155.2405,Hawaii,12,1.47105E+12,8/12/2016 20:33,20,33,8,13,2016
nc72676281,170,0.23,1,2.6,0.01171,"7km E of Mammoth Lakes, California",37.6471667,-118.8825,California,12,1.47105E+12,8/12/2016 20:33,20,33,8,43,2016
ak13841814,0,1,15,10.5,0,"172km ENE of McGrath, Alaska",63.5884,-152.4592,Alaska,12,1.47105E+12,8/12/2016 20:41,20,41,8,26,2016
pr16226000,205.2,2.8,121,39,0.41771661,"29km N of Vieques, Puerto Rico",18.6875,-65.7969,Puerto Rico,12,1.47105E+12,8/12/2016 20:41,20,41,8,56,2016
nn00555988,89.31,1.9,56,7.3,0.439,"46km S of Caliente, Nevada",37.1987,-114.565,Nevada,12,1.47105E+12,8/12/2016 20:43,20,43,8,56,2016
ci37444423,199,2.04,64,11.08,0.2018,"12km S of Progreso, B.C., MX",32.4743333,-115.595,Mexico,12,1.47105E+12,8/12/2016 20:44,20,44,8,15,2016
nc72676296,64,0.53,4,3.17,0.009364,"7km E of Mammoth Lakes, California",37.6486667,-118.8863333,California,12,1.47105E+12,8/12/2016 20:59,20,59,8,42,2016
nc72676301,108,1.3,26,5.48,0.0728,"15km NNW of San Simeon, California",35.7785,-121.2273333,California,12,1.47105E+12,8/12/2016 21:06,21,6,8,44,2016
nn00556013,236.39,0.1,0,9.1,0.212,"38km SSE of Goldfield, Nevada",37.406,-117.0301,Nevada,12,1.47105E+12,8/12/2016 21:07,21,7,8,4,2016
nc72676306,116,1,15,1.73,0.0072,"4km ESE of The Geysers, California",38.769165,-122.7096634,California,12,1.47105E+12,8/12/2016 21:09,21,9,8,0,2016
nc72676316,181,1.59,39,10.09,0.2003,"15km WSW of Shingletown, California",40.461,-122.0623333,California,12,1.47105E+12,8/12/2016 21:10,21,10,8,8,2016
se60154886,96,2.21,75,14.22,0.1135,"11km SW of Signal Mountain, Tennessee",35.059,-85.4425,Tennessee,12,1.47105E+12,8/12/2016 21:11,21,11,8,20,2016
ci37444447,80,1.14,20,12.59,0.1339,"18km NNE of Borrego Springs, CA",33.4111667,-116.3378333,California,12,1.47105E+12,8/12/2016 21:12,21,12,8,32,2016
mb80165674,73,1.26,24,1.69,0.214,"17km S of Whitehall, Montana",45.7126667,-112.1255,Montana,12,1.47105E+12,8/12/2016 21:14,21,14,8,22,2016
ak13841816,0,0.5,4,16.9,0,"18km NNW of North Nenana, Alaska",64.7317,-149.2616,Alaska,12,1.47105E+12,8/12/2016 21:15,21,15,8,48,2016
nc72676321,206,0.39,2,2.74,0.04217,"11km NE of Mammoth Lakes, California",37.7098333,-118.8715,California,12,1.47105E+12,8/12/2016 21:17,21,17,8,47,2016
nc72676326,73,0.92,13,3.24,0.01014,"6km NW of The Geysers, California",38.8135,-122.813,California,12,1.47105E+12,8/12/2016 21:20,21,20,8,43,2016
pr16226001,327.6,2,62,14,0.55156558,"61km NNE of Road Town, British Virgin Islands",18.8899,-64.3133,British Virgin Islands,12,1.47105E+12,8/12/2016 21:23,21,23,8,48,2016
ci37444471,202,1,15,7.4,0.1197,"26km N of Searles Valley, CA",36.0016667,-117.3586667,California,12,1.47105E+12,8/12/2016 21:26,21,26,8,4,2016
nc72676331,189,0.14,0,3.58,0.014,"7km E of Mammoth Lakes, California",37.6556667,-118.8863333,California,12,1.47105E+12,8/12/2016 21:28,21,28,8,2,2016
ci37444479,36,1.68,43,3.14,0.007904,"23km E of Little Lake, CA",35.9538333,-117.6568333,California,12,1.47105E+12,8/12/2016 21:36,21,36,8,11,2016
nc72676336,106,0.69,7,3.87,0.07393,"12km S of Ridgemark, California",36.7026667,-121.3433333,California,12,1.47105E+12,8/12/2016 21:42,21,42,8,17,2016
nn00556021,210.29,0.1,0,6.6,0.179,"37km SSE of Goldfield, Nevada",37.3941,-117.0698,Nevada,12,1.47105E+12,8/12/2016 21:52,21,52,8,20,2016
ak13841818,0,2.3,81,52.2,0,"33km SSW of Sand Point, Alaska",55.0464,-160.6423,Alaska,12,1.47105E+12,8/12/2016 21:56,21,56,8,22,2016
ak13879097,125.9999899,2,62,6.7,0,"54km S of Larsen Bay, Alaska",57.0522,-154.0094,Alaska,12,1.47105E+12,8/12/2016 22:01,22,1,8,7,2016
ci37444487,58,0.6,6,12.92,0.0443,"4km S of Garnet, CA",33.868,-116.5436667,California,12,1.47105E+12,8/12/2016 22:19,22,19,8,9,2016
us10006di6,54,2.5,97,5,1.014,"31km NNE of Snyder, Texas",32.9724,-100.7741,Texas,12,1.47105E+12,8/12/2016 22:21,22,21,8,36,2016
ci37444503,53,1.57,38,3.02,0.008534,"22km E of Little Lake, CA",35.9531667,-117.6586667,California,12,1.47106E+12,8/12/2016 22:37,22,37,8,56,2016
ci37444511,99,0.71,8,3.14,0.006052,"22km E of Little Lake, CA",35.9476667,-117.6578333,California,12,1.47106E+12,8/12/2016 22:38,22,38,8,51,2016
nc72676346,75,1.5,35,-0.47,0.1741,"17km WSW of Arbuckle, California",38.929,-122.2291667,California,12,1.47106E+12,8/12/2016 22:39,22,39,8,10,2016
ci37444519,101,0.48,4,11.2,0.07035,"20km ESE of Anza, CA",33.4708333,-116.4818333,California,12,1.47106E+12,8/12/2016 22:44,22,44,8,29,2016
ci37444527,52,2.49,95,2.88,0.008458,"22km E of Little Lake, CA",35.9526667,-117.659,California,12,1.47106E+12,8/12/2016 22:47,22,47,8,27,2016
ci37381549,112,1.17,21,4.25,0.005694,"22km E of Little Lake, CA",35.9486667,-117.6573333,California,12,1.47106E+12,8/12/2016 22:47,22,47,8,54,2016
ci37444535,57,1.12,19,3.44,0.006918,"22km E of Little Lake, CA",35.9515,-117.6576667,California,12,1.47106E+12,8/12/2016 22:48,22,48,8,25,2016
ci37381557,58,0.26,1,3.99,0.005603,"23km E of Little Lake, CA",35.9505,-117.6565,California,12,1.47106E+12,8/12/2016 22:48,22,48,8,53,2016
ak13841820,0,1.5,35,43.1,0,"45km W of Whittier, Alaska",60.7429,-149.5181,Alaska,12,1.47106E+12,8/12/2016 22:51,22,51,8,50,2016
ci37444543,54,0.64,6,3.63,0.007138,"23km E of Little Lake, CA",35.9531667,-117.6563333,California,12,1.47106E+12,8/12/2016 22:59,22,59,8,33,2016
ci37444551,86,0.81,10,3.47,0.09206,"25km ENE of Thermal, CA",33.7643333,-115.9088333,California,12,1.47106E+12,8/12/2016 23:05,23,5,8,43,2016
ak13841821,0,0.6,6,9.3,0,"48km NE of Manley Hot Springs, Alaska",65.353,-150.0282,Alaska,12,1.47106E+12,8/12/2016 23:06,23,6,8,42,2016
us10006dia,63,2.2,75,5,0.219,"11km NE of Stillwater, Oklahoma",36.1909,-96.9778,Oklahoma,12,1.47106E+12,8/12/2016 23:12,23,12,8,1,2016
nc72676356,33,1.23,23,2.07,0.009316,"7km WNW of Cobb, California",38.8371667,-122.8021667,California,12,1.47106E+12,8/12/2016 23:13,23,13,8,10,2016
nc72676366,99,1.08,18,1.83,0.004188,"5km NW of The Geysers, California",38.8089981,-122.800499,California,12,1.47106E+12,8/12/2016 23:24,23,24,8,27,2016
ak13841823,0,0.4,2,4.7,0,"65km NW of Ester, Alaska",65.2912,-148.9182,Alaska,12,1.47106E+12,8/12/2016 23:26,23,26,8,32,2016
uw61193381,126,1.72,46,8.05,0.1466,"0km ESE of Lake Marcel-Stillwater, Washington",47.6903333,-121.9063333,Washington,12,1.47106E+12,8/12/2016 23:27,23,27,8,4,2016
nc71015517,42,1.7,44,10.61,0.1417,"19km NNE of Upper Lake, California",39.3141667,-122.786,California,12,1.47106E+12,8/12/2016 23:32,23,32,8,8,2016
nc72676371,57,0.46,3,2.81,0.002177,"6km NW of The Geysers, California",38.823,-122.8073333,California,12,1.47106E+12,8/12/2016 23:32,23,32,8,28,2016
hv61373101,119,1.79,49,38.811,0.05473,"3km E of Pahala, Hawaii",19.209,-155.449,Hawaii,12,1.47106E+12,8/12/2016 23:34,23,34,8,43,2016
hv61373111,131,1.85,53,2.98,0.0285,"13km S of Volcano, Hawaii",19.3098333,-155.2228333,Hawaii,12,1.47106E+12,8/12/2016 23:39,23,39,8,34,2016
ci37444559,59,0.22,1,3.42,0.007387,"23km E of Little Lake, CA",35.9535,-117.6563333,California,12,1.47106E+12,8/12/2016 23:42,23,42,8,58,2016
nn00555996,137.06,0.3,1,10.3,0.15,"59km SSW of Goldfield, Nevada",37.191,-117.3888,Nevada,12,1.47106E+12,8/12/2016 23:53,23,53,8,19,2016
ci37444567,79,0.59,5,8.72,0.05467,"14km ESE of Anza, CA",33.5028333,-116.5358333,California,12,1.47106E+12,8/12/2016 23:58,23,58,8,53,2016
ci37444575,62,1.38,29,2.96,0.01006,"23km E of Little Lake, CA",35.9566667,-117.6565,California,13,1.47106E+12,8/13/2016 0:05,0,5,8,55,2016
ak13841826,0,0.9,12,4.3,0,"68km NW of Arctic Village, Alaska",68.5523,-146.7302,Alaska,13,1.47106E+12,8/13/2016 0:07,0,7,8,27,2016
ak13879102,64.79999482,1.1,19,2,0,"160km NE of Cape Yakataga, Alaska",61.2062,-140.6373,Alaska,13,1.47106E+12,8/13/2016 0:08,0,8,8,25,2016
ci37444583,53,0.81,10,3.42,0.006371,"22km E of Little Lake, CA",35.9513333,-117.657,California,13,1.47106E+12,8/13/2016 0:08,0,8,8,25,2016
nc72676381,156,0.76,9,3.41,0.1221,"22km SSE of Mammoth Lakes, California",37.4683333,-118.845,California,13,1.47106E+12,8/13/2016 0:10,0,10,8,6,2016
uw61193396,269,0.22,1,12.81,0.02944,"28km NNE of Amboy, Washington",46.16,-122.374,Washington,13,1.47106E+12,8/13/2016 0:22,0,22,8,3,2016
ci37444591,83,0.64,6,9.34,0.04939,"14km ESE of Anza, CA",33.508,-116.5295,California,13,1.47106E+12,8/13/2016 0:24,0,24,8,36,2016
ak13841827,0,0.6,6,11.1,0,"54km ESE of North Nenana, Alaska",64.3171,-148.152,Alaska,13,1.47106E+12,8/13/2016 0:32,0,32,8,38,2016
ak13841828,0,1.1,19,9.6,0,"97km W of Cantwell, Alaska",63.4826,-150.8909,Alaska,13,1.47106E+12,8/13/2016 0:39,0,39,8,37,2016
pr16226003,324,2.2,74,4,0.28476595,"31km NNE of Road Town, British Virgin Islands",18.666,-64.468,British Virgin Islands,13,1.47106E+12,8/13/2016 0:43,0,43,8,3,2016
ci37444599,114,0.12,0,9.06,0.05536,"14km ESE of Anza, CA",33.502,-116.5321667,California,13,1.47106E+12,8/13/2016 0:51,0,51,8,21,2016
nn00556052,248.51,0.2,1,21,0.37,"45km ESE of Goldfield, Nevada",37.5635,-116.7564,Nevada,13,1.47106E+12,8/13/2016 1:04,1,4,8,24,2016
pr16226004,309.6,3,138,85,0.1176793,"37km W of Rincon, Puerto Rico",18.3715,-67.6027,Puerto Rico,13,1.47106E+12,8/13/2016 1:07,1,7,8,41,2016
ci37444607,52,1.29,26,5.91,0.02383,"2km NNW of View Park-Windsor Hills, CA",34.0133333,-118.3531667,California,13,1.47106E+12,8/13/2016 1:09,1,9,8,41,2016
nc72676391,43,1.77,48,9.6,0.1501,"20km NNE of Upper Lake, California",39.3273333,-122.7958333,California,13,1.47107E+12,8/13/2016 1:14,1,14,8,30,2016
ak13879105,75.59999395,1.2,22,84.9,0,"62km WNW of Talkeetna, Alaska",62.4969,-151.2532,Alaska,13,1.47107E+12,8/13/2016 1:24,1,24,8,39,2016
nc72676396,175,0.76,9,7,0.007227,"21km NE of Soledad, California",36.5806667,-121.1846667,California,13,1.47107E+12,8/13/2016 1:28,1,28,8,40,2016
nn00556064,121.53,1.2,22,0,0.112,"32km S of Goldfield, Nevada",37.4119,-117.2585,Nevada,13,1.47107E+12,8/13/2016 1:33,1,33,8,25,2016
ak13841830,0,0.9,12,5.9,0,"56km ENE of Cantwell, Alaska",63.5269,-147.8621,Alaska,13,1.47107E+12,8/13/2016 1:39,1,39,8,57,2016
nc72676401,166,0.53,4,0.58,0.03941,"8km SSE of Mammoth Lakes, California",37.5753333,-118.9333333,California,13,1.47107E+12,8/13/2016 1:43,1,43,8,16,2016
ak13841831,0,2.7,112,108,0,"75km W of Anchor Point, Alaska",59.6982,-153.1597,Alaska,13,1.47107E+12,8/13/2016 1:46,1,46,8,6,2016
nc72676406,223,0.1,0,1,0.03514,"8km SSE of Mammoth Lakes, California",37.5816667,-118.9375,California,13,1.47107E+12,8/13/2016 1:47,1,47,8,5,2016
ci37444623,88,0.27,1,3.52,0.005953,"22km E of Little Lake, CA",35.9501667,-117.6571667,California,13,1.47107E+12,8/13/2016 1:47,1,47,8,22,2016
ak13879108,71.99999424,2.3,81,101.2,0,"103km WNW of Larsen Bay, Alaska",57.761,-155.6636,Alaska,13,1.47107E+12,8/13/2016 1:56,1,56,8,46,2016
ci37444639,112,1.53,36,27.35,0.3047,"5km SW of Wasco, CA",35.5546667,-119.3751667,California,13,1.47107E+12,8/13/2016 2:06,2,6,8,5,2016
ci37444647,25,1.18,21,14.93,0.04107,"2km NNW of Loma Linda, CA",34.0656667,-117.2698333,California,13,1.47107E+12,8/13/2016 2:10,2,10,8,44,2016
